,num_passengers,sales_channel,length_of_stay,trip_type,booking_origin,purchase_to_travel,flight_day,flight_duration,flight_hour
21069,3,Mobile,6,RoundTrip,China,59,Fri,5.13,3
21070,2,Internet,6,RoundTrip,China,43,Mon,5.13,9
21071,2,Internet,6,RoundTrip,China,97,Sun,5.13,9
21072,2,Internet,6,RoundTrip,China,171,Wed,5.13,14
21073,6,Internet,6,RoundTrip,China,71,Mon,5.13,4
21074,4,Internet,6,RoundTrip,China,443,Sun,5.13,13
21075,2,Internet,6,RoundTrip,China,17,Tue,5.0,14
21076,1,Internet,6,RoundTrip,China,57,Fri,5.0,3
21077,2,Internet,6,RoundTrip,China,32,Sat,5.0,14
21078,2,Internet,6,RoundTrip,China,158,Sat,5.0,14
21079,1,Internet,6,RoundTrip,China,10,Tue,5.0,15
21080,2,Internet,6,RoundTrip,China,49,Sat,5.0,12
21081,2,Internet,6,RoundTrip,China,123,Thu,5.0,7
21082,2,Internet,6,RoundTrip,China,17,Wed,5.0,6
21083,2,Internet,6,RoundTrip,China,10,Tue,5.0,3
21084,2,Internet,6,RoundTrip,China,50,Thu,5.0,1
21085,5,Internet,6,RoundTrip,China,76,Tue,5.0,14
21086,3,Internet,6,RoundTrip,China,16,Wed,5.0,10
21087,2,Internet,6,RoundTrip,China,74,Tue,5.0,1
21088,1,Internet,6,RoundTrip,China,31,Wed,5.0,9
21089,4,Internet,6,RoundTrip,China,72,Sat,5.0,14
21090,1,Mobile,6,RoundTrip,China,29,Fri,5.0,8
21091,2,Internet,6,RoundTrip,China,48,Tue,5.0,2
21092,1,Internet,6,RoundTrip,China,9,Wed,5.0,15
21093,2,Internet,6,RoundTrip,China,4,Mon,5.0,13
21094,2,Internet,6,RoundTrip,China,46,Tue,6.42,13
21095,1,Internet,6,RoundTrip,China,38,Mon,5.33,3
21096,5,Internet,6,RoundTrip,China,81,Sat,5.07,15
21097,3,Mobile,6,RoundTrip,China,47,Wed,5.07,5
21098,2,Internet,6,RoundTrip,China,78,Fri,5.07,9
21099,2,Internet,6,RoundTrip,China,76,Tue,5.07,11
21100,2,Mobile,6,RoundTrip,China,76,Tue,5.07,9
21101,5,Internet,6,RoundTrip,China,209,Thu,5.07,11
21102,2,Mobile,6,RoundTrip,China,76,Tue,5.07,8
21103,2,Internet,6,RoundTrip,China,51,Sat,5.07,15
21104,4,Internet,6,RoundTrip,China,164,Sun,5.07,1
21105,9,Internet,6,RoundTrip,China,133,Mon,5.07,3
21106,3,Internet,6,RoundTrip,China,15,Tue,5.07,4
21108,2,Internet,6,RoundTrip,China,26,Fri,5.07,4
21109,1,Internet,6,RoundTrip,China,38,Tue,5.07,6
21110,1,Internet,6,RoundTrip,China,35,Wed,5.07,6
21111,2,Internet,6,RoundTrip,China,34,Thu,5.07,16
21112,2,Internet,6,RoundTrip,China,105,Wed,5.07,13
21113,7,Internet,6,RoundTrip,China,90,Sat,5.07,10
21114,1,Internet,6,RoundTrip,China,338,Mon,5.07,2
21115,5,Internet,6,RoundTrip,China,50,Sun,5.07,15
21116,2,Internet,6,RoundTrip,China,77,Fri,5.07,0
21117,7,Mobile,6,RoundTrip,China,45,Fri,5.07,14
21118,1,Internet,6,RoundTrip,China,22,Tue,5.07,16
21120,2,Mobile,6,RoundTrip,China,79,Wed,5.07,15
21121,1,Mobile,6,RoundTrip,China,61,Wed,5.07,8
21122,3,Mobile,6,RoundTrip,China,12,Sun,5.07,9
21123,2,Internet,6,RoundTrip,China,79,Mon,5.07,2
21124,1,Internet,6,RoundTrip,China,21,Wed,5.07,10
21125,3,Internet,6,RoundTrip,China,287,Mon,8.83,4
21126,1,Internet,6,RoundTrip,China,31,Wed,8.83,15
21127,2,Internet,6,RoundTrip,China,101,Wed,7.42,4
21128,2,Internet,6,RoundTrip,China,123,Tue,7.42,16
21129,5,Internet,6,RoundTrip,China,82,Mon,7.42,7
21130,2,Internet,6,RoundTrip,China,100,Thu,7.42,4
21131,2,Internet,6,RoundTrip,China,101,Wed,7.42,3
21132,1,Internet,6,RoundTrip,China,126,Wed,8.83,5
21133,1,Mobile,6,RoundTrip,China,74,Thu,8.83,5
21134,2,Internet,6,RoundTrip,China,99,Tue,5.07,5
21135,1,Mobile,6,RoundTrip,China,23,Sat,5.07,9
21136,2,Mobile,6,RoundTrip,China,21,Mon,5.07,8
21137,4,Internet,6,RoundTrip,China,274,Tue,5.07,14
21138,2,Internet,6,RoundTrip,China,15,Sun,5.07,14
21139,3,Mobile,6,RoundTrip,China,30,Sat,5.07,3
21140,3,Internet,6,RoundTrip,China,388,Sun,5.07,7
21142,1,Internet,6,RoundTrip,China,172,Sat,5.07,14
21143,2,Internet,6,RoundTrip,China,77,Wed,5.07,0
21144,4,Mobile,6,RoundTrip,China,163,Mon,5.07,2
21145,1,Internet,6,RoundTrip,China,58,Mon,5.07,10
21146,3,Internet,6,RoundTrip,China,168,Wed,5.07,13
21147,4,Internet,6,RoundTrip,China,79,Mon,5.07,3
21148,1,Mobile,6,RoundTrip,China,163,Mon,5.07,1
21149,5,Mobile,6,RoundTrip,China,163,Mon,5.07,3
21150,2,Internet,6,RoundTrip,China,163,Mon,5.07,6
21151,2,Internet,6,RoundTrip,China,82,Thu,5.07,11
21152,1,Internet,6,RoundTrip,China,1,Mon,5.07,9
21153,1,Internet,6,RoundTrip,China,20,Thu,8.58,12
21155,2,Internet,6,RoundTrip,China,8,Thu,8.58,7
21156,2,Internet,6,RoundTrip,China,153,Tue,8.58,0
21157,1,Internet,6,RoundTrip,China,27,Tue,8.58,5
21158,2,Internet,6,RoundTrip,China,98,Mon,8.58,10
21159,1,Internet,6,RoundTrip,China,170,Mon,5.07,3
21160,1,Internet,6,RoundTrip,China,114,Mon,5.07,9
21161,2,Internet,6,RoundTrip,China,151,Thu,5.07,3
21162,1,Mobile,6,RoundTrip,China,102,Sat,5.07,15
21163,1,Mobile,6,RoundTrip,China,125,Tue,5.07,6
21164,1,Internet,6,RoundTrip,China,68,Mon,8.83,3
21165,2,Internet,6,RoundTrip,China,61,Mon,7.42,13
21166,1,Internet,6,RoundTrip,China,20,Tue,8.83,14
21167,5,Internet,6,RoundTrip,China,15,Tue,8.83,10
21168,1,Internet,6,RoundTrip,China,192,Mon,8.83,10
21169,2,Internet,6,RoundTrip,China,25,Thu,8.83,0
21170,2,Internet,6,RoundTrip,China,18,Tue,5.62,13
21171,3,Internet,6,RoundTrip,China,12,Fri,7.0,3
21172,1,Internet,6,RoundTrip,China,16,Wed,6.42,4
21173,4,Mobile,6,RoundTrip,China,55,Sun,6.42,12
21174,3,Internet,6,RoundTrip,China,67,Fri,6.42,8
21175,2,Internet,6,RoundTrip,China,70,Thu,6.42,6
21176,4,Internet,6,RoundTrip,China,171,Sat,6.42,5
21177,1,Internet,6,RoundTrip,China,50,Wed,6.42,10
21178,3,Internet,6,RoundTrip,China,44,Mon,6.42,6
21179,1,Mobile,6,RoundTrip,China,10,Thu,6.42,4
21180,2,Internet,6,RoundTrip,China,58,Sat,6.42,8
21181,3,Mobile,6,RoundTrip,China,13,Sun,6.42,11
21182,1,Internet,6,RoundTrip,China,216,Thu,6.42,13
21183,1,Internet,6,RoundTrip,China,114,Sat,6.42,15
21184,3,Internet,6,RoundTrip,China,52,Thu,6.42,0
21185,2,Internet,6,RoundTrip,China,26,Thu,6.42,0
21186,2,Internet,6,RoundTrip,China,31,Thu,6.42,6
21187,2,Internet,6,RoundTrip,China,29,Tue,6.42,12
21188,2,Internet,6,RoundTrip,China,171,Wed,6.42,16
21189,1,Internet,6,RoundTrip,China,19,Tue,6.42,13
21190,2,Internet,6,RoundTrip,China,28,Sat,6.42,12
21191,2,Internet,6,RoundTrip,China,25,Thu,6.42,6
21192,2,Internet,6,RoundTrip,China,33,Sat,6.42,11
21193,3,Internet,6,RoundTrip,China,204,Thu,6.42,14
21194,1,Mobile,6,RoundTrip,China,9,Fri,6.42,5
21195,1,Internet,6,RoundTrip,China,81,Fri,6.42,16
21196,6,Mobile,6,RoundTrip,China,49,Fri,6.42,7
21197,2,Internet,6,RoundTrip,China,90,Wed,6.42,9
21198,4,Internet,6,RoundTrip,China,116,Sun,6.42,15
21199,2,Internet,6,RoundTrip,China,35,Sun,6.42,6
21200,5,Mobile,6,RoundTrip,China,230,Sun,6.42,5
21201,3,Mobile,6,RoundTrip,China,341,Fri,6.42,14
21202,2,Internet,6,RoundTrip,China,21,Wed,6.42,3
21203,2,Internet,6,RoundTrip,China,84,Sat,6.42,8
21204,5,Internet,6,RoundTrip,China,171,Sat,6.42,6
21205,4,Mobile,6,RoundTrip,China,20,Tue,6.42,7
21206,2,Internet,6,RoundTrip,China,44,Tue,6.42,9
21207,1,Internet,6,RoundTrip,China,54,Tue,6.42,16
21208,4,Internet,6,RoundTrip,China,187,Tue,6.42,14
21209,3,Internet,6,RoundTrip,China,63,Tue,6.42,10
21210,5,Mobile,6,RoundTrip,China,24,Wed,6.42,15
21211,3,Mobile,6,RoundTrip,China,42,Fri,6.42,8
21212,2,Internet,6,RoundTrip,China,25,Sun,6.42,12
21213,2,Internet,6,RoundTrip,China,27,Sun,6.42,9
21214,4,Internet,6,RoundTrip,China,47,Thu,6.42,4
21215,2,Internet,6,RoundTrip,China,97,Fri,6.42,9
21216,1,Internet,6,RoundTrip,China,88,Sat,6.42,2
21217,1,Internet,6,RoundTrip,China,14,Thu,6.42,5
21218,8,Mobile,6,RoundTrip,China,55,Fri,6.42,14
21219,2,Internet,6,RoundTrip,China,140,Mon,6.42,13
21220,2,Internet,6,RoundTrip,China,252,Tue,6.42,13
21221,1,Mobile,6,RoundTrip,China,19,Sat,6.42,1
21222,2,Internet,6,RoundTrip,China,74,Sat,6.42,14
21224,5,Internet,6,RoundTrip,China,166,Thu,6.42,17
21225,3,Internet,6,RoundTrip,China,6,Tue,6.42,8
21226,5,Internet,6,RoundTrip,China,69,Thu,6.42,6
21227,1,Internet,6,RoundTrip,China,47,Sat,6.42,13
21228,6,Internet,6,RoundTrip,China,167,Sat,6.42,6
21229,2,Internet,6,RoundTrip,China,170,Thu,6.42,4
21230,2,Internet,6,RoundTrip,China,1,Wed,6.42,8
21231,1,Mobile,6,RoundTrip,China,8,Mon,6.42,17
21232,2,Internet,6,RoundTrip,China,23,Thu,6.42,14
21233,2,Mobile,6,RoundTrip,China,24,Mon,6.42,14
21234,2,Internet,6,RoundTrip,China,86,Mon,6.42,8
21235,1,Mobile,6,RoundTrip,China,42,Fri,6.42,2
21236,2,Internet,6,RoundTrip,China,23,Sat,6.42,9
21237,4,Internet,6,RoundTrip,China,340,Sun,6.42,14
21238,3,Mobile,6,RoundTrip,China,42,Fri,6.42,1
21239,2,Internet,6,RoundTrip,China,170,Thu,6.42,2
21240,1,Internet,6,RoundTrip,China,81,Fri,6.42,2
21241,2,Internet,6,RoundTrip,China,54,Tue,6.42,16
21242,6,Internet,6,RoundTrip,China,65,Sun,6.42,8
21243,2,Internet,6,RoundTrip,China,10,Thu,6.42,23
21244,1,Internet,6,RoundTrip,China,19,Mon,6.42,11
21245,3,Internet,6,RoundTrip,China,47,Sun,6.42,12
21246,2,Internet,6,RoundTrip,China,44,Sat,6.42,4
21248,3,Internet,6,RoundTrip,China,84,Tue,6.42,7
21249,2,Internet,6,RoundTrip,China,63,Wed,6.42,6
21250,2,Internet,6,RoundTrip,China,292,Mon,6.42,8
21252,1,Internet,6,RoundTrip,China,143,Mon,6.42,14
21253,5,Internet,6,RoundTrip,China,213,Wed,6.42,9
21254,2,Internet,6,RoundTrip,China,83,Sun,6.42,1
21255,2,Internet,6,RoundTrip,China,78,Fri,6.42,10
21256,3,Mobile,6,RoundTrip,China,10,Thu,6.42,4
21257,2,Internet,6,RoundTrip,China,60,Wed,6.42,10
21258,2,Internet,6,RoundTrip,China,49,Sun,6.42,14
21259,1,Internet,6,RoundTrip,China,31,Fri,6.42,8
21260,3,Internet,6,RoundTrip,China,39,Fri,5.33,14
21261,2,Internet,6,RoundTrip,China,23,Fri,5.33,15
21262,1,Internet,6,RoundTrip,China,60,Sat,5.33,12
21263,2,Internet,6,RoundTrip,China,77,Tue,5.33,14
21264,3,Internet,6,RoundTrip,China,117,Sat,5.33,8
21265,2,Internet,6,RoundTrip,China,60,Sat,5.33,15
21266,2,Internet,6,RoundTrip,China,26,Sat,5.33,7
21267,3,Mobile,6,RoundTrip,China,269,Mon,5.33,15
21268,2,Internet,6,RoundTrip,China,39,Mon,5.33,15
21269,6,Internet,6,RoundTrip,China,67,Thu,5.33,14
21270,3,Mobile,6,RoundTrip,China,20,Thu,5.33,14
21271,7,Internet,6,RoundTrip,China,39,Sun,5.33,12
21272,3,Mobile,6,RoundTrip,China,53,Tue,5.33,5
21273,1,Internet,6,RoundTrip,China,19,Fri,5.33,10
21274,3,Internet,6,RoundTrip,China,50,Sun,5.33,4
21275,6,Internet,6,RoundTrip,China,321,Mon,5.33,8
21276,1,Internet,6,RoundTrip,China,21,Wed,5.33,10
21277,2,Internet,6,RoundTrip,China,54,Wed,5.33,12
21278,2,Internet,6,RoundTrip,China,20,Wed,5.33,4
21279,4,Internet,6,RoundTrip,China,300,Thu,5.33,6
21280,2,Mobile,6,RoundTrip,China,56,Tue,5.33,6
21281,3,Internet,6,RoundTrip,China,19,Sat,5.33,15
21282,2,Internet,6,RoundTrip,China,29,Mon,5.33,3
21283,1,Internet,6,RoundTrip,China,297,Sun,5.33,10
21284,8,Mobile,6,RoundTrip,China,269,Mon,5.33,14
21285,2,Mobile,6,RoundTrip,China,47,Sun,5.33,4
21286,6,Internet,6,RoundTrip,China,49,Thu,5.33,11
21287,3,Mobile,6,RoundTrip,China,195,Fri,5.33,4
21288,4,Mobile,6,RoundTrip,China,17,Mon,5.13,9
21289,2,Mobile,6,RoundTrip,China,14,Thu,5.13,8
21290,2,Mobile,6,RoundTrip,China,21,Sat,5.13,2
21291,2,Mobile,6,RoundTrip,China,37,Sat,5.13,10
21292,2,Internet,6,RoundTrip,China,22,Tue,5.13,10
21293,2,Internet,6,RoundTrip,China,18,Wed,5.13,7
21295,2,Mobile,6,RoundTrip,China,1,Mon,5.13,3
21296,2,Mobile,6,RoundTrip,China,74,Tue,5.13,5
21297,3,Internet,6,RoundTrip,China,18,Wed,5.13,6
21298,2,Mobile,6,RoundTrip,China,39,Tue,5.13,16
21299,4,Mobile,6,RoundTrip,China,22,Fri,5.13,18
21300,2,Mobile,6,RoundTrip,China,7,Tue,5.13,10
21306,7,Mobile,6,RoundTrip,China,31,Wed,5.0,16
21307,4,Internet,6,RoundTrip,China,10,Wed,5.0,0
21309,2,Internet,6,RoundTrip,China,4,Tue,5.0,2
21310,2,Mobile,6,RoundTrip,China,58,Thu,5.0,2
21311,2,Internet,6,RoundTrip,China,114,Thu,5.0,16
21312,1,Internet,6,RoundTrip,China,105,Wed,6.62,16
21313,1,Internet,6,RoundTrip,China,51,Sat,8.15,16
21314,1,Mobile,6,RoundTrip,China,199,Mon,8.15,18
21323,1,Internet,6,RoundTrip,China,2,Mon,5.33,6
21324,1,Internet,6,RoundTrip,China,0,Fri,5.33,4
21325,2,Internet,6,RoundTrip,China,16,Mon,5.0,5
21326,1,Internet,6,RoundTrip,China,78,Mon,5.33,8
21327,1,Internet,6,RoundTrip,China,41,Fri,5.33,1
21328,1,Internet,6,RoundTrip,China,15,Sun,5.33,11
21329,4,Internet,6,RoundTrip,China,24,Tue,6.42,15
21330,3,Internet,6,RoundTrip,China,49,Mon,5.33,15
21331,2,Mobile,6,RoundTrip,China,11,Thu,5.33,0
21332,2,Mobile,6,RoundTrip,China,26,Mon,5.13,15
21333,2,Mobile,6,RoundTrip,China,13,Mon,6.42,10
21334,2,Internet,6,RoundTrip,China,39,Mon,6.42,15
21335,3,Internet,6,RoundTrip,China,211,Mon,6.42,5
21336,2,Internet,6,RoundTrip,China,51,Fri,6.42,13
21337,2,Internet,6,RoundTrip,China,59,Fri,6.42,9
21338,6,Mobile,6,RoundTrip,China,263,Sun,6.42,4
21339,4,Internet,6,RoundTrip,China,80,Sat,6.42,6
21340,2,Internet,6,RoundTrip,China,13,Sat,6.42,9
21341,2,Mobile,6,RoundTrip,China,41,Thu,6.42,4
21342,2,Internet,6,RoundTrip,China,16,Fri,6.42,0
21343,2,Internet,6,RoundTrip,China,32,Tue,6.42,4
21344,4,Internet,6,RoundTrip,China,108,Wed,6.42,12
21345,2,Internet,6,RoundTrip,China,56,Mon,6.42,16
21346,3,Internet,6,RoundTrip,China,77,Mon,6.42,15
21347,2,Internet,6,RoundTrip,China,6,Fri,6.42,2
21348,4,Internet,6,RoundTrip,China,282,Mon,6.42,12
21349,2,Internet,6,RoundTrip,China,22,Sat,6.42,6
21350,2,Internet,6,RoundTrip,China,184,Thu,6.42,13
21351,2,Internet,6,RoundTrip,China,37,Mon,6.42,12
21352,1,Internet,6,RoundTrip,China,50,Tue,6.42,12
21353,2,Internet,6,RoundTrip,China,24,Sat,6.42,17
21354,3,Internet,6,RoundTrip,China,13,Tue,6.42,15
21355,5,Internet,6,RoundTrip,China,66,Sun,6.42,12
21356,3,Mobile,6,RoundTrip,China,6,Fri,6.42,5
21357,2,Internet,6,RoundTrip,China,75,Sat,6.42,1
21358,2,Internet,6,RoundTrip,China,369,Mon,6.42,7
21359,1,Internet,6,RoundTrip,China,16,Fri,6.42,5
21360,2,Internet,6,RoundTrip,China,83,Fri,6.42,6
21361,2,Internet,6,RoundTrip,China,1,Tue,6.42,17
21362,1,Internet,6,RoundTrip,China,28,Sat,6.42,6
21363,9,Mobile,6,RoundTrip,China,98,Fri,6.42,11
21364,3,Internet,6,RoundTrip,China,50,Tue,6.42,2
21365,2,Internet,6,RoundTrip,China,44,Mon,6.42,0
21366,2,Internet,6,RoundTrip,China,204,Mon,6.42,11
21367,2,Mobile,6,RoundTrip,China,42,Sat,6.42,8
21368,2,Mobile,6,RoundTrip,China,128,Mon,6.42,15
21369,3,Internet,6,RoundTrip,China,52,Sun,6.42,11
21370,2,Mobile,6,RoundTrip,China,34,Wed,6.42,10
21371,1,Internet,6,RoundTrip,China,131,Sat,6.42,10
21372,2,Mobile,6,RoundTrip,China,6,Wed,6.42,10
21373,3,Internet,6,RoundTrip,China,65,Wed,6.42,9
21374,3,Mobile,6,RoundTrip,China,42,Sat,6.42,6
21375,4,Internet,6,RoundTrip,China,26,Sat,6.42,12
21376,4,Mobile,6,RoundTrip,China,76,Thu,5.33,13
21377,4,Mobile,6,RoundTrip,China,94,Mon,5.33,12
21378,3,Internet,6,RoundTrip,China,83,Tue,5.33,12
21379,1,Mobile,6,RoundTrip,China,42,Sat,5.33,2
21380,1,Mobile,6,RoundTrip,China,296,Mon,5.33,3
21381,2,Mobile,6,RoundTrip,China,20,Wed,5.33,16
21382,2,Internet,6,RoundTrip,China,42,Thu,5.33,16
21383,2,Internet,6,RoundTrip,China,100,Wed,5.33,3
21384,2,Internet,6,RoundTrip,China,7,Wed,5.33,10
21385,2,Internet,6,RoundTrip,China,16,Mon,5.33,7
21386,5,Internet,6,RoundTrip,China,31,Thu,5.33,12
21387,3,Internet,6,RoundTrip,China,111,Wed,5.33,3
21388,2,Internet,6,RoundTrip,China,34,Thu,5.33,4
21390,2,Internet,6,RoundTrip,China,114,Wed,5.33,3
21391,3,Mobile,6,RoundTrip,China,144,Sat,5.33,15
21392,2,Mobile,6,RoundTrip,China,181,Sat,5.33,20
21393,2,Mobile,6,RoundTrip,China,15,Sun,5.33,10
21394,2,Internet,6,RoundTrip,China,168,Thu,5.33,11
21395,2,Internet,6,RoundTrip,China,49,Sat,5.33,16
21396,3,Internet,6,RoundTrip,China,123,Mon,5.33,11
21397,2,Internet,6,RoundTrip,China,29,Sat,5.33,4
21398,3,Internet,6,RoundTrip,China,45,Thu,5.33,10
21399,3,Internet,6,RoundTrip,China,260,Tue,5.33,15
21401,3,Internet,6,RoundTrip,China,34,Thu,5.33,12
21402,2,Internet,6,RoundTrip,China,109,Fri,5.33,5
21403,3,Mobile,6,RoundTrip,China,227,Sun,5.33,4
21404,3,Mobile,6,RoundTrip,China,62,Tue,5.33,14
21405,4,Internet,6,RoundTrip,China,94,Tue,5.33,8
21406,1,Internet,6,RoundTrip,China,65,Wed,5.33,2
21408,1,Internet,6,RoundTrip,China,97,Fri,5.33,13
21409,2,Internet,6,RoundTrip,China,12,Thu,5.33,6
21410,3,Internet,6,RoundTrip,China,25,Fri,5.33,3
21412,2,Internet,6,RoundTrip,China,32,Mon,5.33,4
21413,3,Mobile,6,RoundTrip,China,46,Mon,5.33,21
21414,1,Mobile,6,RoundTrip,China,37,Wed,5.13,16
21415,2,Internet,6,RoundTrip,China,124,Fri,5.13,2
21416,6,Internet,6,RoundTrip,China,91,Sat,5.0,4
21417,3,Internet,6,RoundTrip,China,44,Thu,5.0,7
21418,2,Internet,6,RoundTrip,China,1,Mon,5.33,7
21419,1,Internet,6,RoundTrip,China,38,Mon,5.33,2
21420,1,Mobile,6,RoundTrip,China,5,Sun,5.33,3
21421,1,Internet,6,RoundTrip,China,5,Tue,5.33,5
21422,1,Mobile,6,RoundTrip,China,5,Tue,7.0,13
21423,1,Mobile,6,RoundTrip,China,29,Mon,7.0,3
21424,1,Internet,6,RoundTrip,China,43,Fri,6.42,14
21425,3,Internet,6,RoundTrip,China,132,Fri,6.42,9
21426,1,Mobile,6,RoundTrip,China,11,Tue,6.42,9
21427,1,Internet,6,RoundTrip,China,48,Mon,6.42,5
21428,2,Internet,6,RoundTrip,China,71,Tue,6.42,15
21429,3,Internet,6,RoundTrip,China,52,Wed,6.42,2
21430,2,Internet,6,RoundTrip,China,10,Fri,6.42,3
21431,1,Internet,6,RoundTrip,China,131,Sat,6.42,2
21432,3,Internet,6,RoundTrip,China,66,Sat,6.42,3
21433,2,Internet,6,RoundTrip,China,80,Wed,6.42,5
21434,2,Internet,6,RoundTrip,China,67,Tue,6.42,7
21435,2,Internet,6,RoundTrip,China,29,Wed,6.42,8
21436,2,Mobile,6,RoundTrip,China,117,Sat,6.42,10
21437,1,Mobile,6,RoundTrip,China,9,Thu,6.42,1
21438,2,Internet,6,RoundTrip,China,21,Thu,6.42,12
21439,2,Internet,6,RoundTrip,China,29,Fri,6.42,2
21440,2,Internet,6,RoundTrip,China,154,Wed,6.42,14
21441,3,Internet,6,RoundTrip,China,84,Thu,6.42,8
21442,3,Internet,6,RoundTrip,China,188,Wed,6.42,3
21443,1,Internet,6,RoundTrip,China,35,Thu,6.42,2
21444,5,Internet,6,RoundTrip,China,100,Sat,6.42,1
21445,2,Internet,6,RoundTrip,China,113,Mon,5.33,13
21446,4,Internet,6,RoundTrip,China,328,Sat,5.33,16
21447,3,Internet,6,RoundTrip,China,56,Thu,5.33,11
21448,1,Mobile,6,RoundTrip,China,23,Mon,5.33,16
21449,3,Internet,6,RoundTrip,China,66,Mon,5.33,16
21450,3,Internet,6,RoundTrip,China,33,Wed,5.33,3
21451,3,Internet,6,RoundTrip,China,50,Thu,5.33,7
21452,1,Internet,6,RoundTrip,China,48,Thu,5.33,3
21453,2,Internet,6,RoundTrip,China,57,Mon,5.33,14
21454,2,Internet,6,RoundTrip,China,68,Sat,5.33,16
21455,2,Mobile,6,RoundTrip,China,42,Sun,5.33,15
21456,2,Internet,6,RoundTrip,China,68,Sat,5.33,9
21457,2,Internet,6,RoundTrip,China,41,Sat,5.33,4
21458,1,Internet,6,RoundTrip,China,82,Sun,5.33,9
21459,3,Internet,6,RoundTrip,China,55,Fri,5.33,12
21460,2,Mobile,6,RoundTrip,China,24,Fri,5.33,5
21461,4,Internet,6,RoundTrip,China,69,Tue,5.33,5
21462,3,Internet,6,RoundTrip,China,237,Fri,5.33,3
21463,3,Internet,6,RoundTrip,China,237,Sun,5.33,3
21464,2,Mobile,6,RoundTrip,China,118,Mon,5.33,3
21465,1,Internet,6,RoundTrip,China,19,Tue,5.33,2
21466,1,Internet,6,RoundTrip,China,162,Tue,5.33,4
21467,4,Internet,6,RoundTrip,China,233,Tue,5.33,6
21468,3,Internet,6,RoundTrip,China,45,Mon,5.33,16
21469,3,Mobile,6,RoundTrip,China,76,Fri,5.33,4
21470,3,Internet,6,RoundTrip,China,199,Mon,5.33,11
21471,2,Mobile,6,RoundTrip,China,37,Thu,5.13,7
21472,1,Internet,6,RoundTrip,China,25,Tue,5.13,4
21473,1,Internet,6,RoundTrip,China,57,Sun,6.42,10
21474,1,Internet,6,RoundTrip,China,6,Wed,6.42,7
21475,3,Internet,6,RoundTrip,China,53,Sun,6.42,12
21476,1,Mobile,6,RoundTrip,China,42,Tue,6.42,13
21477,4,Internet,6,RoundTrip,China,35,Sun,6.42,15
21478,3,Internet,6,RoundTrip,China,16,Thu,6.42,5
21479,2,Internet,6,RoundTrip,China,103,Thu,6.42,12
21480,2,Internet,6,RoundTrip,China,72,Mon,6.42,20
21481,1,Internet,6,RoundTrip,China,45,Mon,6.42,14
21482,1,Internet,6,RoundTrip,China,6,Wed,6.42,8
21484,2,Internet,6,RoundTrip,China,214,Mon,5.33,4
21485,2,Internet,6,RoundTrip,China,75,Wed,5.33,7
21487,4,Internet,6,RoundTrip,China,18,Sun,5.33,11
21488,2,Internet,6,RoundTrip,China,64,Fri,5.33,13
21489,2,Internet,6,RoundTrip,China,15,Sat,5.33,5
21491,5,Internet,6,RoundTrip,China,246,Mon,5.33,7
21493,4,Internet,6,RoundTrip,China,246,Mon,5.33,11
21496,6,Mobile,6,RoundTrip,China,21,Sat,5.33,2
21498,1,Internet,6,RoundTrip,China,17,Fri,5.33,13
21499,1,Internet,6,RoundTrip,China,5,Wed,5.33,4
21500,2,Internet,6,RoundTrip,China,288,Tue,8.83,6
21501,2,Internet,6,RoundTrip,China,264,Mon,8.83,5
21502,2,Internet,6,OneWay,China,40,Mon,8.83,5
21503,2,Internet,6,RoundTrip,China,188,Wed,8.83,1
21504,1,Internet,6,RoundTrip,China,3,Thu,8.83,14
21505,1,Internet,6,RoundTrip,China,8,Sun,8.83,7
21506,2,Internet,6,RoundTrip,China,23,Fri,8.83,15
21507,1,Internet,6,RoundTrip,China,7,Sun,8.83,15
21508,1,Internet,6,RoundTrip,China,57,Sun,8.83,13
21509,1,Internet,6,RoundTrip,China,89,Wed,8.83,4
21510,1,Internet,6,RoundTrip,China,117,Fri,8.83,4
21511,1,Mobile,6,RoundTrip,China,37,Tue,8.83,6
21512,2,Internet,6,RoundTrip,China,120,Tue,5.62,15
21513,2,Internet,6,RoundTrip,China,141,Tue,5.62,2
21514,2,Internet,6,RoundTrip,China,141,Tue,5.62,3
21516,1,Internet,6,RoundTrip,China,114,Mon,5.62,14
21517,1,Internet,6,RoundTrip,China,120,Tue,5.62,23
21518,2,Mobile,6,RoundTrip,China,227,Sat,6.42,6
21519,2,Internet,6,RoundTrip,China,88,Mon,6.42,13
21520,3,Internet,6,RoundTrip,China,30,Wed,6.42,23
21521,2,Internet,6,RoundTrip,China,4,Mon,6.42,13
21522,2,Internet,6,RoundTrip,China,39,Sat,6.42,1
21523,2,Internet,6,RoundTrip,China,143,Fri,5.33,16
21524,2,Mobile,6,RoundTrip,China,243,Thu,5.33,13
21525,3,Internet,6,RoundTrip,China,43,Thu,5.33,3
21526,3,Internet,6,RoundTrip,China,112,Thu,5.33,6
21527,2,Internet,6,RoundTrip,China,37,Sun,5.33,13
21528,2,Internet,6,RoundTrip,China,51,Sat,7.42,15
21529,2,Internet,6,RoundTrip,China,22,Sun,7.42,6
21530,2,Internet,6,RoundTrip,China,68,Wed,7.42,13
21531,2,Internet,6,RoundTrip,China,29,Sun,7.42,3
21532,2,Internet,6,RoundTrip,China,114,Sat,7.42,9
21533,1,Internet,6,RoundTrip,China,104,Tue,7.42,9
21534,1,Internet,6,RoundTrip,China,95,Thu,7.42,3
