,num_passengers,purchase_to_travel,length_of_stay,flight_hour,flight_duration,clusters,cluster
19905,2,38,5,4,5.33,0,pink
19906,2,244,5,2,5.33,1,purple
19907,2,10,5,11,5.33,0,pink
19908,2,47,5,14,5.33,0,pink
19909,1,335,5,16,5.33,1,purple
19910,1,320,5,8,5.33,1,purple
19911,3,32,5,8,5.33,0,pink
19912,1,52,5,19,5.33,0,pink
19913,1,195,5,11,5.33,2,dark purple
19914,1,13,5,11,5.33,0,pink
19915,2,169,5,6,5.33,2,dark purple
19916,4,39,5,12,5.33,0,pink
19917,1,152,5,5,5.33,2,dark purple
19918,3,165,5,3,5.33,2,dark purple
19919,3,114,5,15,5.33,2,dark purple
19920,4,232,5,13,5.33,1,purple
19921,2,305,5,16,5.33,1,purple
19922,4,103,5,14,5.33,2,dark purple
19923,1,61,5,5,5.33,0,pink
19924,2,141,5,8,5.33,2,dark purple
19925,1,56,5,16,5.33,0,pink
19926,3,60,5,1,5.33,0,pink
19927,2,122,5,2,5.33,2,dark purple
19928,2,74,5,13,5.33,0,pink
19929,5,83,5,13,5.33,0,pink
19930,1,117,5,15,5.33,2,dark purple
19931,2,21,5,4,5.33,0,pink
19932,3,56,5,2,5.33,0,pink
19933,1,195,5,10,5.33,2,dark purple
19934,1,186,5,5,5.33,2,dark purple
19935,3,107,5,12,5.33,2,dark purple
19936,1,83,5,10,5.33,0,pink
19937,4,24,5,5,5.33,0,pink
19938,2,11,5,11,5.33,0,pink
19939,9,205,5,15,5.33,2,dark purple
19940,1,46,5,14,5.33,0,pink
19941,4,82,5,13,5.33,0,pink
19942,2,203,5,3,5.33,2,dark purple
19943,2,75,5,9,5.33,0,pink
19944,3,225,5,13,5.33,1,purple
19945,2,186,5,11,5.33,2,dark purple
19946,1,87,5,1,5.33,2,dark purple
19947,1,231,5,6,5.33,1,purple
19948,1,47,5,10,5.33,0,pink
19949,2,51,5,5,5.33,0,pink
19950,2,118,5,16,5.33,2,dark purple
19951,3,209,5,1,5.33,2,dark purple
19952,2,38,5,23,5.33,0,pink
19953,8,70,5,3,5.33,0,pink
19954,1,97,5,15,5.33,2,dark purple
19955,2,218,5,12,5.33,1,purple
19956,2,55,5,11,5.33,0,pink
19957,4,38,5,13,5.33,0,pink
19958,3,49,5,10,5.33,0,pink
19959,2,51,5,9,5.33,0,pink
19960,1,55,5,1,5.33,0,pink
19961,2,139,5,12,5.33,2,dark purple
19962,2,53,5,1,5.33,0,pink
19963,1,55,5,14,5.33,0,pink
19964,2,286,5,4,5.33,1,purple
19965,1,36,5,14,5.33,0,pink
19966,2,113,5,15,5.33,2,dark purple
19967,1,53,5,10,5.33,0,pink
19968,2,76,5,4,5.33,0,pink
19969,3,225,5,13,5.33,1,purple
19970,1,360,5,17,5.33,1,purple
19971,2,42,5,10,5.33,0,pink
19972,2,118,5,6,5.33,2,dark purple
19973,2,18,5,15,5.33,0,pink
19974,2,25,5,9,5.13,0,pink
19975,3,38,5,15,5.0,0,pink
19976,3,21,5,15,5.0,0,pink
19977,1,291,5,8,5.0,1,purple
19978,1,61,5,16,5.0,0,pink
19979,4,53,5,10,5.0,0,pink
19980,1,17,5,5,6.42,0,pink
19981,2,71,5,4,6.42,0,pink
19982,4,44,5,2,5.33,0,pink
19983,2,1,5,12,5.0,0,pink
19984,7,14,5,6,5.0,0,pink
19985,6,171,5,15,5.07,2,dark purple
19986,2,395,5,14,5.07,1,purple
19987,3,56,5,15,5.07,0,pink
19988,1,33,5,11,5.07,0,pink
19989,3,69,5,8,5.07,0,pink
19990,1,206,5,6,5.07,2,dark purple
19991,2,285,5,7,5.07,1,purple
19992,5,58,5,10,5.07,0,pink
19993,4,19,5,2,5.07,0,pink
19994,2,96,5,4,5.07,2,dark purple
19995,1,96,5,8,5.07,2,dark purple
19996,1,96,5,7,5.07,2,dark purple
19997,3,226,5,16,5.07,1,purple
19998,3,44,5,2,5.07,0,pink
19999,5,49,5,13,5.07,0,pink
20000,2,311,5,7,5.07,1,purple
20001,1,64,5,12,5.07,0,pink
20002,1,39,5,4,5.07,0,pink
20003,1,96,5,8,5.07,2,dark purple
20004,2,120,5,4,5.07,2,dark purple
20005,1,96,5,8,5.07,2,dark purple
20006,3,56,5,12,5.07,0,pink
20007,3,55,5,2,5.07,0,pink
20008,4,313,5,8,5.07,1,purple
20009,3,127,5,14,5.07,2,dark purple
20010,2,311,5,10,5.07,1,purple
20011,4,49,5,15,5.07,0,pink
20012,2,7,5,8,5.07,0,pink
20013,1,30,5,1,5.07,0,pink
20014,1,255,5,5,5.07,1,purple
20015,4,102,5,6,5.07,2,dark purple
20016,1,255,5,3,5.07,1,purple
20017,5,163,5,14,5.07,2,dark purple
20018,4,203,5,12,5.07,2,dark purple
20019,2,31,5,15,5.07,0,pink
20020,2,6,5,9,5.07,0,pink
20021,2,14,5,9,5.07,0,pink
20022,1,47,5,2,5.07,0,pink
20023,2,47,5,10,5.07,0,pink
20024,3,264,5,1,5.07,1,purple
20025,2,43,5,3,5.07,0,pink
20026,1,10,5,9,5.07,0,pink
20027,1,110,5,3,5.07,2,dark purple
20028,1,16,5,5,5.62,0,pink
20029,3,136,5,6,8.58,2,dark purple
20030,1,75,5,9,6.62,0,pink
20031,7,39,5,15,6.62,0,pink
20032,1,10,5,3,6.62,0,pink
20033,1,46,5,11,8.83,0,pink
20034,2,61,5,15,6.42,0,pink
20035,2,16,5,7,6.42,0,pink
20036,2,19,5,6,6.42,0,pink
20037,1,42,5,9,6.42,0,pink
20038,1,280,5,7,6.42,1,purple
20039,1,36,5,16,6.42,0,pink
20040,2,120,5,14,6.42,2,dark purple
20041,3,39,5,11,6.42,0,pink
20042,3,48,5,16,6.42,0,pink
20043,3,63,5,17,6.42,0,pink
20044,2,52,5,8,6.42,0,pink
20045,1,27,5,15,6.42,0,pink
20046,4,14,5,8,6.42,0,pink
20047,2,67,5,13,6.42,0,pink
20048,2,15,5,12,6.42,0,pink
20049,1,99,5,3,6.42,2,dark purple
20050,2,60,5,8,6.42,0,pink
20051,9,39,5,11,6.42,0,pink
20052,2,33,5,13,6.42,0,pink
20053,2,54,5,0,6.42,0,pink
20054,2,17,5,7,6.42,0,pink
20055,1,148,5,10,6.42,2,dark purple
20056,1,51,5,12,6.42,0,pink
20057,3,31,5,4,6.42,0,pink
20058,5,8,5,11,6.42,0,pink
20059,3,203,5,13,6.42,2,dark purple
20060,2,9,5,13,6.42,0,pink
20061,2,13,5,4,6.42,0,pink
20062,1,51,5,12,6.42,0,pink
20063,2,55,5,23,6.42,0,pink
20064,3,22,5,11,6.42,0,pink
20065,2,16,5,5,6.42,0,pink
20066,1,38,5,10,6.42,0,pink
20067,2,47,5,13,6.42,0,pink
20068,2,402,5,17,6.42,1,purple
20069,1,18,5,3,6.42,0,pink
20070,1,12,5,7,6.42,0,pink
20071,2,39,5,14,6.42,0,pink
20072,3,25,5,21,6.42,0,pink
20073,3,83,5,6,5.33,0,pink
20074,5,254,5,13,5.33,1,purple
20075,4,118,5,2,5.33,2,dark purple
20076,2,25,5,11,5.33,0,pink
20077,1,63,5,8,5.33,0,pink
20078,2,93,5,5,5.33,2,dark purple
20079,3,300,5,6,5.33,1,purple
20080,2,48,5,4,5.33,0,pink
20081,1,21,5,16,5.33,0,pink
20082,2,74,5,6,5.33,0,pink
20083,4,105,5,9,5.33,2,dark purple
20084,3,411,5,4,5.33,1,purple
20085,6,41,5,9,5.33,0,pink
20086,6,75,5,4,5.33,0,pink
20087,1,255,5,3,5.33,1,purple
20088,2,47,5,8,5.33,0,pink
20089,1,130,5,4,5.33,2,dark purple
20090,1,39,5,13,5.33,0,pink
20091,1,1,5,16,5.33,0,pink
20092,3,106,5,11,5.33,2,dark purple
20093,2,87,5,13,5.33,2,dark purple
20094,5,157,5,13,5.33,2,dark purple
20095,1,50,5,13,5.33,0,pink
20096,2,15,5,8,5.33,0,pink
20097,2,195,5,3,5.33,2,dark purple
20098,2,20,5,6,5.13,0,pink
20099,2,33,5,3,5.13,0,pink
20100,4,15,5,15,5.13,0,pink
20101,4,15,5,16,5.13,0,pink
20102,8,23,5,14,5.13,0,pink
20103,2,5,5,10,5.13,0,pink
20104,1,14,5,4,5.13,0,pink
20105,2,18,5,23,5.13,0,pink
20106,3,8,5,16,5.13,0,pink
20107,5,322,5,14,5.0,1,purple
20108,2,13,5,10,5.0,0,pink
20109,2,50,5,4,5.0,0,pink
20110,2,8,5,11,5.0,0,pink
20111,2,28,5,8,5.0,0,pink
20112,1,114,5,13,5.0,2,dark purple
20113,1,42,5,13,7.57,0,pink
20114,2,30,5,19,6.62,0,pink
20115,2,11,5,11,6.62,0,pink
20116,2,50,5,5,6.62,0,pink
20117,1,17,5,7,8.58,0,pink
20118,1,3,5,6,8.15,0,pink
20119,2,69,5,14,8.15,0,pink
20120,3,11,5,6,5.33,0,pink
20121,1,28,5,12,5.33,0,pink
20122,6,39,5,0,5.33,0,pink
20123,2,199,5,1,5.33,2,dark purple
20124,1,92,5,4,5.33,2,dark purple
20125,2,19,5,9,5.33,0,pink
20126,2,20,5,15,6.42,0,pink
20127,2,17,5,11,6.42,0,pink
20128,2,57,5,12,5.33,0,pink
20129,1,9,5,13,5.33,0,pink
20130,3,48,5,14,6.42,0,pink
20131,2,247,5,6,6.42,1,purple
20132,2,13,5,14,6.42,0,pink
20133,3,53,5,16,6.42,0,pink
20134,1,4,5,5,6.42,0,pink
20135,2,30,5,0,6.42,0,pink
20136,2,55,5,11,6.42,0,pink
20137,3,13,5,15,6.42,0,pink
20138,2,19,5,1,6.42,0,pink
20139,8,56,5,15,6.42,0,pink
20140,8,14,5,4,6.42,0,pink
20141,2,25,5,12,6.42,0,pink
20142,1,6,5,20,6.42,0,pink
20143,2,62,5,2,6.42,0,pink
20144,2,49,5,2,6.42,0,pink
20145,2,10,5,3,6.42,0,pink
20146,3,53,5,7,6.42,0,pink
20147,2,36,5,16,6.42,0,pink
20148,2,71,5,0,5.33,0,pink
20149,2,175,5,0,5.33,2,dark purple
20150,1,35,5,2,5.33,0,pink
20151,1,54,5,3,5.33,0,pink
20152,5,49,5,12,5.33,0,pink
20153,1,168,5,9,5.33,2,dark purple
20154,2,27,5,1,5.33,0,pink
20155,2,42,5,15,5.33,0,pink
20156,3,64,5,13,5.33,0,pink
20157,2,46,5,15,5.33,0,pink
20158,2,15,5,5,5.33,0,pink
20159,2,81,5,4,5.33,0,pink
20160,4,37,5,5,5.33,0,pink
20161,2,15,5,9,5.33,0,pink
20162,1,17,5,7,5.33,0,pink
20163,1,71,5,14,5.33,0,pink
20164,2,343,5,9,5.33,1,purple
20165,7,33,5,8,5.33,0,pink
20166,1,22,5,12,5.33,0,pink
20167,7,14,5,14,5.33,0,pink
20168,1,39,5,12,5.33,0,pink
20169,2,62,5,2,5.33,0,pink
20170,2,16,5,3,5.33,0,pink
20171,3,290,5,12,5.33,1,purple
20172,3,15,5,8,5.33,0,pink
20173,1,6,5,19,5.33,0,pink
20174,6,49,5,10,5.33,0,pink
20175,4,41,5,6,5.33,0,pink
20176,9,19,5,5,5.33,0,pink
20177,3,22,5,6,5.33,0,pink
20178,4,312,5,11,5.33,1,purple
20179,3,68,5,12,5.13,0,pink
20180,2,109,5,3,5.0,2,dark purple
20181,1,35,5,11,5.0,0,pink
20182,1,247,5,7,5.0,1,purple
20183,1,2,5,2,6.42,0,pink
20184,1,6,5,7,5.33,0,pink
20185,1,13,5,7,5.33,0,pink
20186,3,54,5,9,6.42,0,pink
20187,2,52,5,13,6.42,0,pink
20188,1,4,5,10,5.33,0,pink
20189,1,3,5,11,5.0,0,pink
20190,3,53,5,2,6.42,0,pink
20191,3,88,5,5,6.42,2,dark purple
20192,2,92,5,8,6.42,2,dark purple
20193,1,68,5,14,6.42,0,pink
20194,1,37,5,6,6.42,0,pink
20195,4,109,5,11,6.42,2,dark purple
20196,4,20,5,12,6.42,0,pink
20197,3,33,5,1,6.42,0,pink
20198,8,106,5,9,6.42,2,dark purple
20199,4,70,5,14,6.42,0,pink
20200,1,46,5,4,6.42,0,pink
20201,1,22,5,14,6.42,0,pink
20202,2,117,5,6,6.42,2,dark purple
20203,3,273,5,22,6.42,1,purple
20204,3,109,5,9,6.42,2,dark purple
20205,4,52,5,2,6.42,0,pink
20206,2,205,5,2,5.33,2,dark purple
20207,2,46,5,16,5.33,0,pink
20208,1,0,5,4,5.33,0,pink
20209,2,387,5,13,5.33,1,purple
20210,2,273,5,14,5.33,1,purple
20211,2,51,5,3,5.33,0,pink
20212,2,24,5,13,5.33,0,pink
20213,3,78,5,7,5.33,0,pink
20214,3,144,5,16,5.33,2,dark purple
20215,3,142,5,0,5.33,2,dark purple
20216,2,33,5,2,5.33,0,pink
20217,2,18,5,11,5.33,0,pink
20218,1,225,5,14,5.33,1,purple
20219,4,106,5,8,5.33,2,dark purple
20220,2,42,5,4,5.33,0,pink
20221,3,18,5,13,5.33,0,pink
20222,3,52,5,3,5.33,0,pink
20223,1,118,5,11,5.33,2,dark purple
20224,2,32,5,1,5.33,0,pink
20225,1,165,5,5,5.33,2,dark purple
20226,2,15,5,3,5.33,0,pink
20227,2,113,5,12,5.33,2,dark purple
20228,4,41,5,14,5.33,0,pink
20229,1,22,5,6,5.33,0,pink
20230,1,27,5,0,5.33,0,pink
20231,1,31,5,5,5.33,0,pink
20232,3,79,5,8,5.33,0,pink
20233,2,58,5,14,5.33,0,pink
20234,2,73,5,6,5.0,0,pink
20235,5,108,5,7,5.0,2,dark purple
20236,2,73,5,6,5.0,0,pink
20237,4,86,5,3,6.42,2,dark purple
20238,2,86,5,4,6.42,2,dark purple
20239,1,41,5,7,6.42,0,pink
20240,6,66,5,4,6.42,0,pink
20241,1,64,5,15,6.42,0,pink
20242,2,175,5,7,6.42,2,dark purple
20243,2,58,5,14,5.33,0,pink
20244,1,107,5,8,5.33,2,dark purple
20245,2,56,5,2,5.33,0,pink
20246,2,110,5,3,5.33,2,dark purple
20247,1,65,5,21,5.33,0,pink
20248,2,304,5,12,5.33,1,purple
20249,1,54,5,12,5.33,0,pink
20250,2,21,5,7,5.33,0,pink
20251,1,49,5,0,4.67,0,pink
20252,2,173,5,4,8.83,2,dark purple
20253,2,29,5,15,8.83,0,pink
20254,1,7,5,4,8.83,0,pink
20255,5,57,5,9,5.62,0,pink
20256,7,159,5,13,6.42,2,dark purple
20257,1,101,5,12,7.42,2,dark purple
20258,2,29,5,14,7.42,0,pink
20259,2,58,5,4,7.42,0,pink
20260,5,83,5,15,7.42,0,pink
20261,2,29,5,6,7.42,0,pink
20262,2,95,5,11,7.42,2,dark purple
20263,3,41,5,4,7.42,0,pink
20264,6,122,5,6,7.42,2,dark purple
20265,1,122,5,9,7.42,2,dark purple
20266,1,36,5,3,6.42,0,pink
20267,2,102,5,10,6.42,2,dark purple
20268,1,5,5,17,6.42,0,pink
20269,1,4,5,12,6.42,0,pink
20270,3,38,5,11,6.42,0,pink
20271,8,89,5,7,6.42,2,dark purple
20272,3,42,5,9,6.42,0,pink
20273,1,19,5,14,6.42,0,pink
20274,1,80,5,2,6.42,0,pink
20275,1,38,5,12,6.42,0,pink
20276,1,41,5,2,6.42,0,pink
20277,1,87,5,13,6.42,2,dark purple
20278,1,53,5,15,6.42,0,pink
20279,3,53,5,14,6.42,0,pink
20280,2,12,5,13,6.42,0,pink
20281,1,47,5,7,6.42,0,pink
20282,4,79,5,14,6.42,0,pink
20283,1,42,5,23,6.42,0,pink
20284,3,75,5,3,6.42,0,pink
20285,1,101,5,8,6.42,2,dark purple
20286,1,298,5,16,6.42,1,purple
20287,2,12,5,6,6.42,0,pink
20288,1,0,5,4,6.42,0,pink
20289,2,22,5,1,6.42,0,pink
20290,2,62,5,15,6.42,0,pink
20291,2,13,5,23,6.42,0,pink
20292,3,123,5,16,6.42,2,dark purple
20293,1,57,5,6,6.42,0,pink
20294,2,194,5,9,6.42,2,dark purple
20295,4,140,5,8,6.42,2,dark purple
20296,1,67,5,13,6.42,0,pink
20297,1,74,5,13,6.42,0,pink
20298,1,28,5,13,6.42,0,pink
20299,2,50,5,13,6.42,0,pink
20300,1,38,5,1,6.42,0,pink
20301,1,41,5,1,6.42,0,pink
20302,1,75,5,18,6.42,0,pink
20303,2,163,5,1,6.42,2,dark purple
20304,2,49,5,12,6.42,0,pink
20305,1,45,5,5,6.42,0,pink
20306,1,29,5,9,6.42,0,pink
20307,1,4,5,3,6.42,0,pink
20308,2,47,5,14,6.42,0,pink
20309,1,1,5,6,6.42,0,pink
20310,1,74,5,13,6.42,0,pink
20311,3,31,5,7,6.42,0,pink
20312,1,39,5,8,6.42,0,pink
20313,1,12,5,4,6.42,0,pink
20314,3,87,5,12,6.42,2,dark purple
20315,4,58,5,8,6.42,0,pink
20316,3,32,5,15,6.42,0,pink
20317,3,187,5,9,6.42,2,dark purple
20318,2,56,5,4,6.42,0,pink
20319,2,8,5,5,6.42,0,pink
20320,1,110,5,6,6.42,2,dark purple
20321,4,76,5,10,6.42,0,pink
20322,1,63,5,7,6.42,0,pink
20323,2,5,5,18,6.42,0,pink
20324,1,29,5,3,6.42,0,pink
20325,2,125,5,10,6.42,2,dark purple
20326,9,78,5,11,6.42,0,pink
20327,2,43,5,9,6.42,0,pink
20328,2,8,5,5,6.42,0,pink
20329,1,54,5,10,6.42,0,pink
20330,2,125,5,12,6.42,2,dark purple
20331,1,10,5,8,6.42,0,pink
20332,5,77,5,5,6.42,0,pink
20333,1,21,5,2,6.42,0,pink
20334,2,324,5,3,6.42,1,purple
20335,3,78,5,9,6.42,0,pink
20336,2,40,5,8,6.42,0,pink
20337,8,47,5,11,6.42,0,pink
20338,2,388,5,13,6.42,1,purple
20339,2,74,5,12,6.42,0,pink
20340,8,78,5,10,6.42,0,pink
20341,1,26,5,4,6.42,0,pink
20342,6,77,5,13,6.42,0,pink
20343,6,93,5,1,5.33,2,dark purple
20344,1,36,5,1,5.33,0,pink
20345,2,250,5,2,5.33,1,purple
20346,2,6,5,1,5.33,0,pink
20347,1,45,5,4,5.33,0,pink
20348,1,52,5,3,5.33,0,pink
20349,2,44,5,15,5.33,0,pink
20350,3,72,5,14,5.33,0,pink
20351,2,17,5,3,5.33,0,pink
20352,2,37,5,15,5.33,0,pink
20353,1,6,5,8,5.33,0,pink
20354,2,0,5,11,5.33,0,pink
20355,3,54,5,3,5.33,0,pink
20356,1,94,5,15,5.33,2,dark purple
20357,1,40,5,13,5.33,0,pink
20358,1,52,5,7,5.33,0,pink
20359,3,54,5,3,5.33,0,pink
20360,2,384,5,13,5.33,1,purple
20361,1,9,5,16,5.33,0,pink
20362,3,54,5,5,5.33,0,pink
20363,3,54,5,3,5.33,0,pink
20364,3,4,5,4,5.33,0,pink
20365,2,85,5,1,5.33,2,dark purple
20366,4,36,5,2,5.33,0,pink
20367,1,35,5,3,5.33,0,pink
20368,5,66,5,11,5.33,0,pink
20369,1,12,5,5,5.33,0,pink
20370,1,45,5,2,5.33,0,pink
20371,1,45,5,1,5.33,0,pink
20372,1,52,5,9,5.33,0,pink
20373,1,66,5,14,5.33,0,pink
20374,1,12,5,9,5.0,0,pink
20375,1,290,5,14,5.62,1,purple
20376,1,290,5,14,5.62,1,purple
20377,1,8,5,13,5.62,0,pink
20378,1,1,5,3,5.62,0,pink
20379,4,12,5,2,5.62,0,pink
20380,1,58,5,12,5.62,0,pink
20381,1,35,5,12,5.62,0,pink
20382,2,172,5,1,5.33,2,dark purple
20383,1,54,5,15,5.33,0,pink
20384,4,171,5,5,5.33,2,dark purple
20385,3,113,5,4,5.33,2,dark purple
20386,1,394,5,18,5.33,1,purple
20387,3,423,5,17,5.33,1,purple
20388,1,53,5,10,5.33,0,pink
20389,3,68,5,8,5.33,0,pink
20390,2,339,5,6,5.33,1,purple
20391,4,215,5,8,5.33,1,purple
20392,2,172,5,3,5.33,2,dark purple
20393,2,49,5,4,5.33,0,pink
20394,4,185,5,1,5.33,2,dark purple
20395,3,130,5,11,5.33,2,dark purple
20396,2,395,5,17,5.33,1,purple
20397,1,37,5,15,5.33,0,pink
20398,2,185,5,13,5.33,2,dark purple
20399,2,48,5,14,5.33,0,pink
20400,3,113,5,4,5.33,2,dark purple
20401,4,52,5,13,5.33,0,pink
20402,1,39,5,15,5.33,0,pink
20403,3,113,5,4,5.33,2,dark purple
20404,2,443,5,5,5.33,1,purple
20405,4,211,5,10,5.33,2,dark purple
20406,4,222,5,4,5.33,1,purple
20407,2,165,5,12,5.33,2,dark purple
20408,1,65,5,10,5.33,0,pink
20409,1,19,5,4,5.33,0,pink
20410,2,28,5,3,5.33,0,pink
20411,1,59,5,5,5.33,0,pink
20412,1,380,5,14,5.33,1,purple
20413,1,61,5,6,5.33,0,pink
20414,1,32,5,17,5.33,0,pink
20415,2,68,5,11,5.33,0,pink
20416,1,9,5,5,5.33,0,pink
20417,1,77,5,5,5.33,0,pink
20418,1,62,5,9,5.33,0,pink
20419,1,51,5,9,5.33,0,pink
20420,2,289,5,13,5.33,1,purple
20421,2,104,5,9,5.33,2,dark purple
20422,2,39,5,6,5.33,0,pink
20423,1,29,5,13,5.33,0,pink
20424,2,50,5,1,5.33,0,pink
20425,1,47,5,8,5.33,0,pink
20426,2,78,5,6,5.33,0,pink
20427,3,101,5,4,5.33,2,dark purple
20428,1,119,5,4,5.33,2,dark purple
20429,1,233,5,8,5.33,1,purple
20430,2,69,5,7,5.33,0,pink
20431,1,8,5,3,5.33,0,pink
20432,3,193,5,12,5.33,2,dark purple
20433,1,18,5,14,5.33,0,pink
20434,3,303,5,4,5.33,1,purple
20435,1,29,5,13,5.33,0,pink
20436,1,5,5,5,5.33,0,pink
20437,2,78,5,6,5.33,0,pink
20438,1,147,5,2,5.33,2,dark purple
20439,1,303,5,6,5.33,1,purple
20440,2,152,5,6,5.33,2,dark purple
20441,1,32,5,15,5.33,0,pink
20442,1,280,5,7,5.33,1,purple
20443,2,116,5,6,5.33,2,dark purple
20444,1,1,5,4,5.33,0,pink
20445,1,282,5,7,4.67,1,purple
20446,3,74,5,8,5.13,0,pink
20447,5,154,5,9,5.13,2,dark purple
20448,3,25,5,7,5.13,0,pink
20449,4,106,5,14,5.13,2,dark purple
20450,4,423,5,0,5.0,1,purple
20451,4,423,5,0,5.0,1,purple
20452,1,30,5,8,8.58,0,pink
20453,2,17,5,10,5.13,0,pink
20454,2,33,5,2,5.0,0,pink
20455,2,29,5,9,5.0,0,pink
20456,2,27,5,3,5.0,0,pink
20457,1,9,6,4,4.83,0,pink
20458,2,49,6,3,4.83,0,pink
20459,2,118,6,5,4.83,2,dark purple
20460,2,34,6,15,4.72,0,pink
20461,3,440,6,10,4.72,1,purple
20462,4,24,6,11,4.72,0,pink
20463,1,34,6,14,4.72,0,pink
20464,2,20,6,14,4.72,0,pink
20465,1,298,6,11,4.72,1,purple
20466,4,51,6,15,4.72,0,pink
20467,2,19,6,8,4.72,0,pink
20468,2,23,6,16,4.72,0,pink
20469,3,87,6,15,6.42,2,dark purple
20470,1,8,6,23,6.42,0,pink
20471,6,87,6,4,6.42,2,dark purple
20472,2,51,6,6,6.42,0,pink
20473,4,101,6,2,6.42,2,dark purple
20474,2,8,6,4,6.42,0,pink
20475,2,25,6,9,6.42,0,pink
20476,2,38,6,17,6.42,0,pink
20477,2,94,6,11,6.42,2,dark purple
20478,3,262,6,15,6.42,1,purple
20479,5,48,6,6,6.42,0,pink
20480,2,47,6,11,6.42,0,pink
20481,3,393,6,2,6.42,1,purple
20482,6,45,6,4,6.42,0,pink
20483,2,26,6,11,6.42,0,pink
20484,2,6,6,8,6.42,0,pink
20485,9,20,6,1,6.42,0,pink
20486,2,66,6,6,6.42,0,pink
20487,4,40,6,23,6.42,0,pink
20488,2,38,6,4,6.42,0,pink
20489,3,2,6,23,6.42,0,pink
20490,2,13,6,5,6.42,0,pink
20491,4,184,6,3,6.42,2,dark purple
20492,3,69,6,15,6.42,0,pink
20493,2,119,6,9,6.42,2,dark purple
20494,3,43,6,12,6.42,0,pink
20495,2,45,6,14,6.42,0,pink
20496,3,72,6,14,6.42,0,pink
20497,1,25,6,23,6.42,0,pink
20498,4,48,6,5,6.42,0,pink
20499,2,6,6,13,6.42,0,pink
20500,5,57,6,8,6.42,0,pink
20501,3,78,6,13,6.42,0,pink
20502,1,36,6,9,6.42,0,pink
20503,1,24,6,10,5.33,0,pink
20504,2,49,6,4,5.33,0,pink
20505,2,23,6,4,5.33,0,pink
20506,2,36,6,7,5.33,0,pink
20507,3,256,6,6,5.33,1,purple
20508,3,9,6,5,5.33,0,pink
20509,3,70,6,11,5.33,0,pink
20510,3,70,6,20,5.33,0,pink
20511,4,290,6,18,5.33,1,purple
20512,1,412,6,0,5.33,1,purple
20513,9,23,6,21,5.0,0,pink
20514,2,18,6,9,5.13,0,pink
20515,3,47,6,16,7.42,0,pink
20516,2,69,6,3,7.42,0,pink
20517,2,54,6,15,7.42,0,pink
20518,1,90,6,15,7.42,2,dark purple
20519,2,77,6,13,7.42,0,pink
20520,2,195,6,9,7.42,2,dark purple
20521,1,303,6,10,5.62,1,purple
20522,1,236,6,7,5.62,1,purple
20523,2,113,6,6,8.58,2,dark purple
20524,2,150,6,5,8.58,2,dark purple
20525,1,33,6,3,4.72,0,pink
20526,2,11,6,7,5.07,0,pink
20527,2,18,6,8,5.07,0,pink
20528,1,55,6,13,5.07,0,pink
20529,1,134,6,1,7.57,2,dark purple
20530,1,14,6,18,6.42,0,pink
20531,1,4,6,8,6.42,0,pink
20532,2,20,6,5,6.42,0,pink
20533,3,27,6,2,6.42,0,pink
20534,4,14,6,14,5.33,0,pink
20535,2,50,6,17,5.33,0,pink
20536,3,45,6,8,5.33,0,pink
20537,2,10,6,7,5.33,0,pink
20538,2,20,6,6,5.33,0,pink
20539,2,20,6,15,4.83,0,pink
20540,2,58,6,2,4.83,0,pink
20541,3,66,6,13,4.83,0,pink
20542,1,129,6,10,4.83,2,dark purple
20543,2,261,6,15,4.83,1,purple
20544,2,87,6,12,4.83,2,dark purple
20545,2,58,6,14,4.83,0,pink
20546,1,52,6,4,4.83,0,pink
20547,3,101,6,14,4.83,2,dark purple
20548,2,21,6,17,4.83,0,pink
20549,3,52,6,2,4.83,0,pink
20550,3,12,6,4,4.83,0,pink
20551,2,3,6,5,4.83,0,pink
20552,4,180,6,9,7.42,2,dark purple
20553,2,79,6,8,7.42,0,pink
20554,2,25,6,16,7.42,0,pink
20555,1,296,6,6,5.62,1,purple
20556,2,23,6,4,4.83,0,pink
20557,2,42,6,6,4.72,0,pink
20558,1,57,6,1,4.72,0,pink
20559,2,11,6,2,5.07,0,pink
20560,2,358,6,5,5.07,1,purple
20561,1,160,6,8,5.07,2,dark purple
20562,2,78,6,14,5.07,0,pink
20563,1,42,6,6,5.07,0,pink
20564,3,60,6,8,5.07,0,pink
20565,1,85,6,7,6.42,2,dark purple
20566,2,28,6,14,5.33,0,pink
20567,2,42,6,4,5.33,0,pink
20568,1,10,6,15,5.33,0,pink
20569,2,7,6,14,5.33,0,pink
20570,3,39,6,4,5.33,0,pink
20571,1,19,6,3,6.42,0,pink
20572,4,269,6,4,6.42,1,purple
20573,2,91,6,8,6.42,2,dark purple
20574,3,41,6,9,6.42,0,pink
20575,2,56,6,11,6.42,0,pink
20576,3,27,6,13,6.42,0,pink
20577,4,117,6,1,6.42,2,dark purple
20578,3,4,6,3,6.42,0,pink
20579,1,11,6,4,6.42,0,pink
20580,3,335,6,15,5.33,1,purple
20581,3,94,6,12,5.33,2,dark purple
20582,1,22,6,13,8.58,0,pink
20583,2,23,6,11,5.0,0,pink
20584,1,91,6,8,5.07,2,dark purple
20585,2,107,6,14,7.42,2,dark purple
20586,2,21,6,10,4.72,0,pink
20587,4,53,6,13,4.72,0,pink
